,start_station_name,end_station_name,count,index_x,lat_x,lng_x,index_y,lat_y,lng_y
379,Hoboken Terminal - Hudson St & Hudson Pl,7 St & Monroe St,99.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,7 St & Monroe St,40.74642493639741,-74.0380286862046
380,Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,165.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,7 St & Monroe St,40.74642493639741,-74.0380286862046
381,Hudson St & 4 St,7 St & Monroe St,47.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,7 St & Monroe St,40.74642493639741,-74.0380286862046
382,Jersey & 3rd,7 St & Monroe St,3.0,Jersey & 3rd,40.72331733868367,-74.04594517066816,7 St & Monroe St,40.74642493639741,-74.0380286862046
383,Jersey & 6th St,7 St & Monroe St,1.0,Jersey & 6th St,40.72528591390771,-74.04555620790973,7 St & Monroe St,40.74642493639741,-74.0380286862046
384,Journal Square,7 St & Monroe St,1.0,Journal Square,40.733696637992765,-74.0625064269518,7 St & Monroe St,40.74642493639741,-74.0380286862046
385,Madison St & 1 St,7 St & Monroe St,48.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,7 St & Monroe St,40.74642493639741,-74.0380286862046
386,Madison St & 10 St,7 St & Monroe St,22.0,Madison St & 10 St,40.74996974427502,-74.03586588196806,7 St & Monroe St,40.74642493639741,-74.0380286862046
387,Mama Johnson Field - 4 St & Jackson St,7 St & Monroe St,25.0,Mama Johnson Field - 4 St & Jackson St,40.74313645259126,-74.04004906146669,7 St & Monroe St,40.74642493639741,-74.0380286862046
388,Manila & 1st,7 St & Monroe St,6.0,Manila & 1st,40.72165505394273,-74.04288439126627,7 St & Monroe St,40.74642493639741,-74.0380286862046
389,Marin Light Rail,7 St & Monroe St,5.0,Marin Light Rail,40.714585169920014,-74.04281584524314,7 St & Monroe St,40.74642493639741,-74.0380286862046
390,Marshall St & 2 St,7 St & Monroe St,53.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,7 St & Monroe St,40.74642493639741,-74.0380286862046
391,Monmouth and 6th,7 St & Monroe St,4.0,Monmouth and 6th,40.725665114944135,-74.04880399651331,7 St & Monroe St,40.74642493639741,-74.0380286862046
392,Montgomery St,7 St & Monroe St,3.0,Montgomery St,40.71942260191589,-74.05099546395327,7 St & Monroe St,40.74642493639741,-74.0380286862046
393,Newark Ave,7 St & Monroe St,3.0,Newark Ave,40.72151674031582,-74.04630136759572,7 St & Monroe St,40.74642493639741,-74.0380286862046
394,Newport PATH,7 St & Monroe St,8.0,Newport PATH,40.727220293617044,-74.03375238731287,7 St & Monroe St,40.74642493639741,-74.0380286862046
395,Newport Pkwy,7 St & Monroe St,5.0,Newport Pkwy,40.72874290486994,-74.03211046211277,7 St & Monroe St,40.74642493639741,-74.0380286862046
396,Oakland Ave,7 St & Monroe St,5.0,Oakland Ave,40.73759292489517,-74.05245382611778,7 St & Monroe St,40.74642493639741,-74.0380286862046
397,Pershing Field,7 St & Monroe St,1.0,Pershing Field,40.742657183344456,-74.05181096657569,7 St & Monroe St,40.74642493639741,-74.0380286862046
398,Riverview Park,7 St & Monroe St,1.0,Riverview Park,40.744459053317044,-74.04391302290752,7 St & Monroe St,40.74642493639741,-74.0380286862046
399,South Waterfront Walkway - Sinatra Dr & 1 St,7 St & Monroe St,68.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,7 St & Monroe St,40.74642493639741,-74.0380286862046
400,Southwest Park - Jackson St & Observer Hwy,7 St & Monroe St,23.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,7 St & Monroe St,40.74642493639741,-74.0380286862046
401,Stevens - River Ter & 6 St,7 St & Monroe St,19.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,7 St & Monroe St,40.74642493639741,-74.0380286862046
402,Van Vorst Park,7 St & Monroe St,2.0,Van Vorst Park,40.718478880955466,-74.0477327437289,7 St & Monroe St,40.74642493639741,-74.0380286862046
403,Washington St,7 St & Monroe St,3.0,Washington St,40.724291891746596,-74.03548133892006,7 St & Monroe St,40.74642493639741,-74.0380286862046
404,Willow Ave & 12 St,7 St & Monroe St,43.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,7 St & Monroe St,40.74642493639741,-74.0380286862046
405,11 St & Washington St,8 St & Washington St,46.0,11 St & Washington St,40.749990333032464,-74.02718736140429,8 St & Washington St,40.74598271979199,-74.02816823278691
406,12 St & Sinatra Dr N,8 St & Washington St,80.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,8 St & Washington St,40.74598271979199,-74.02816823278691
407,14 St Ferry - 14 St & Shipyard Ln,8 St & Washington St,99.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,8 St & Washington St,40.74598271979199,-74.02816823278691
408,4 St & Grand St,8 St & Washington St,25.0,4 St & Grand St,40.742268376059016,-74.03508320196188,8 St & Washington St,40.74598271979199,-74.02816823278691
409,6 St & Grand St,8 St & Washington St,15.0,6 St & Grand St,40.74437858646239,-74.03447839868532,8 St & Washington St,40.74598271979199,-74.02816823278691
410,7 St & Monroe St,8 St & Washington St,65.0,7 St & Monroe St,40.74642493639741,-74.0380286862046,8 St & Washington St,40.74598271979199,-74.02816823278691
411,9 St HBLR - Jackson St & 8 St,8 St & Washington St,58.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,8 St & Washington St,40.74598271979199,-74.02816823278691
412,Adams St & 11 St,8 St & Washington St,21.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,8 St & Washington St,40.74598271979199,-74.02816823278691
413,Adams St & 2 St,8 St & Washington St,37.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,8 St & Washington St,40.74598271979199,-74.02816823278691
414,Baldwin at Montgomery,8 St & Washington St,1.0,Baldwin at Montgomery,40.723616579328976,-74.0641941937696,8 St & Washington St,40.74598271979199,-74.02816823278691
415,Bloomfield St & 15 St,8 St & Washington St,102.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,8 St & Washington St,40.74598271979199,-74.02816823278691
416,Brunswick & 6th,8 St & Washington St,5.0,Brunswick & 6th,40.72602894617706,-74.0503929030257,8 St & Washington St,40.74598271979199,-74.02816823278691
417,Brunswick St,8 St & Washington St,2.0,Brunswick St,40.72414786663121,-74.05066483953951,8 St & Washington St,40.74598271979199,-74.02816823278691
418,Christ Hospital,8 St & Washington St,3.0,Christ Hospital,40.73478751985362,-74.0504451350773,8 St & Washington St,40.74598271979199,-74.02816823278691
419,Church Sq Park - 5 St & Park Ave,8 St & Washington St,29.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,8 St & Washington St,40.74598271979199,-74.02816823278691
420,City Hall,8 St & Washington St,4.0,City Hall,40.717730294069206,-74.04387749609651,8 St & Washington St,40.74598271979199,-74.02816823278691
421,City Hall - Washington St & 1 St,8 St & Washington St,115.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,8 St & Washington St,40.74598271979199,-74.02816823278691
422,Clinton St & 7 St,8 St & Washington St,27.0,Clinton St & 7 St,40.7454153433474,-74.03333382214838,8 St & Washington St,40.74598271979199,-74.02816823278691
423,Clinton St & Newark St,8 St & Washington St,34.0,Clinton St & Newark St,40.73744627151288,-74.03570246500215,8 St & Washington St,40.74598271979199,-74.02816823278691
424,Columbus Dr at Exchange Pl,8 St & Washington St,4.0,Columbus Dr at Exchange Pl,40.71687448913104,-74.03282962516803,8 St & Washington St,40.74598271979199,-74.02816823278691
425,Columbus Drive,8 St & Washington St,3.0,Columbus Drive,40.718414308152724,-74.03889053483775,8 St & Washington St,40.74598271979199,-74.02816823278691
426,Columbus Park - Clinton St & 9 St,8 St & Washington St,51.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,8 St & Washington St,40.74598271979199,-74.02816823278691
427,Dey St,8 St & Washington St,1.0,Dey St,40.73765151591954,-74.06686104446743,8 St & Washington St,40.74598271979199,-74.02816823278691
428,Dixon Mills,8 St & Washington St,3.0,Dixon Mills,40.721632342323566,-74.04998467723249,8 St & Washington St,40.74598271979199,-74.02816823278691
429,Essex Light Rail,8 St & Washington St,3.0,Essex Light Rail,40.712771947644676,-74.03648087782008,8 St & Washington St,40.74598271979199,-74.02816823278691
430,Glenwood Ave,8 St & Washington St,2.0,Glenwood Ave,40.727580138580144,-74.07106338931554,8 St & Washington St,40.74598271979199,-74.02816823278691
431,Grand St,8 St & Washington St,6.0,Grand St,40.71515821580811,-74.03768259947958,8 St & Washington St,40.74598271979199,-74.02816823278691
432,Grand St & 14 St,8 St & Washington St,37.0,Grand St & 14 St,40.7540790923323,-74.03159436971573,8 St & Washington St,40.74598271979199,-74.02816823278691
433,Grove St PATH,8 St & Washington St,9.0,Grove St PATH,40.71960099717589,-74.04314261412735,8 St & Washington St,40.74598271979199,-74.02816823278691
434,Hamilton Park,8 St & Washington St,5.0,Hamilton Park,40.72757525453402,-74.04424621144935,8 St & Washington St,40.74598271979199,-74.02816823278691
435,Harborside,8 St & Washington St,11.0,Harborside,40.719258962545155,-74.03423038123101,8 St & Washington St,40.74598271979199,-74.02816823278691
436,Heights Elevator,8 St & Washington St,17.0,Heights Elevator,40.74873175053401,-74.04046738441166,8 St & Washington St,40.74598271979199,-74.02816823278691
437,Hoboken Ave at Monmouth St,8 St & Washington St,28.0,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235,8 St & Washington St,40.74598271979199,-74.02816823278691
438,Hoboken Terminal - Hudson St & Hudson Pl,8 St & Washington St,72.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,8 St & Washington St,40.74598271979199,-74.02816823278691
439,Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,269.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,8 St & Washington St,40.74598271979199,-74.02816823278691
440,Hudson St & 4 St,8 St & Washington St,68.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,8 St & Washington St,40.74598271979199,-74.02816823278691
441,JC Medical Center,8 St & Washington St,1.0,JC Medical Center,40.716536226401026,-74.04961717509839,8 St & Washington St,40.74598271979199,-74.02816823278691
442,Jersey & 6th St,8 St & Washington St,2.0,Jersey & 6th St,40.72528591390771,-74.04555620790973,8 St & Washington St,40.74598271979199,-74.02816823278691
443,Journal Square,8 St & Washington St,4.0,Journal Square,40.733696637992765,-74.0625064269518,8 St & Washington St,40.74598271979199,-74.02816823278691
444,Leonard Gordon Park,8 St & Washington St,9.0,Leonard Gordon Park,40.74589833735995,-74.05724263562814,8 St & Washington St,40.74598271979199,-74.02816823278691
445,Madison St & 1 St,8 St & Washington St,38.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,8 St & Washington St,40.74598271979199,-74.02816823278691
446,Madison St & 10 St,8 St & Washington St,54.0,Madison St & 10 St,40.74996974427502,-74.03586588196806,8 St & Washington St,40.74598271979199,-74.02816823278691
447,Mama Johnson Field - 4 St & Jackson St,8 St & Washington St,9.0,Mama Johnson Field - 4 St & Jackson St,40.74313645259126,-74.04004906146669,8 St & Washington St,40.74598271979199,-74.02816823278691
448,Manila & 1st,8 St & Washington St,3.0,Manila & 1st,40.72165505394273,-74.04288439126627,8 St & Washington St,40.74598271979199,-74.02816823278691
449,Marin Light Rail,8 St & Washington St,4.0,Marin Light Rail,40.714585169920014,-74.04281584524314,8 St & Washington St,40.74598271979199,-74.02816823278691
450,Marshall St & 2 St,8 St & Washington St,30.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,8 St & Washington St,40.74598271979199,-74.02816823278691
451,Monmouth and 6th,8 St & Washington St,3.0,Monmouth and 6th,40.725665114944135,-74.04880399651331,8 St & Washington St,40.74598271979199,-74.02816823278691
452,Montgomery St,8 St & Washington St,4.0,Montgomery St,40.71942260191589,-74.05099546395327,8 St & Washington St,40.74598271979199,-74.02816823278691
453,Morris Canal,8 St & Washington St,1.0,Morris Canal,40.71238483701534,-74.038468170639,8 St & Washington St,40.74598271979199,-74.02816823278691
454,Newark Ave,8 St & Washington St,4.0,Newark Ave,40.72151674031582,-74.04630136759572,8 St & Washington St,40.74598271979199,-74.02816823278691
455,Newport PATH,8 St & Washington St,6.0,Newport PATH,40.727220293617044,-74.03375238731287,8 St & Washington St,40.74598271979199,-74.02816823278691
456,Newport Pkwy,8 St & Washington St,17.0,Newport Pkwy,40.72874290486994,-74.03211046211277,8 St & Washington St,40.74598271979199,-74.02816823278691
457,Oakland Ave,8 St & Washington St,3.0,Oakland Ave,40.73759292489517,-74.05245382611778,8 St & Washington St,40.74598271979199,-74.02816823278691
458,Paulus Hook,8 St & Washington St,2.0,Paulus Hook,40.714145417895736,-74.03355037847584,8 St & Washington St,40.74598271979199,-74.02816823278691
459,Pershing Field,8 St & Washington St,4.0,Pershing Field,40.742657183344456,-74.05181096657569,8 St & Washington St,40.74598271979199,-74.02816823278691
460,Riverview Park,8 St & Washington St,17.0,Riverview Park,40.744459053317044,-74.04391302290752,8 St & Washington St,40.74598271979199,-74.02816823278691
461,South Waterfront Walkway - Sinatra Dr & 1 St,8 St & Washington St,116.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,8 St & Washington St,40.74598271979199,-74.02816823278691
462,Southwest Park - Jackson St & Observer Hwy,8 St & Washington St,31.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,8 St & Washington St,40.74598271979199,-74.02816823278691
463,Stevens - River Ter & 6 St,8 St & Washington St,12.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,8 St & Washington St,40.74598271979199,-74.02816823278691
464,Van Vorst Park,8 St & Washington St,5.0,Van Vorst Park,40.718478880955466,-74.0477327437289,8 St & Washington St,40.74598271979199,-74.02816823278691
465,Warren St,8 St & Washington St,6.0,Warren St,40.72112066810259,-74.03803718607728,8 St & Washington St,40.74598271979199,-74.02816823278691
466,Washington St,8 St & Washington St,6.0,Washington St,40.724291891746596,-74.03548133892006,8 St & Washington St,40.74598271979199,-74.02816823278691
467,Willow Ave & 12 St,8 St & Washington St,46.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,8 St & Washington St,40.74598271979199,-74.02816823278691
468,11 St & Washington St,9 St HBLR - Jackson St & 8 St,30.0,11 St & Washington St,40.749990333032464,-74.02718736140429,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
469,12 St & Sinatra Dr N,9 St HBLR - Jackson St & 8 St,49.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
470,14 St Ferry - 14 St & Shipyard Ln,9 St HBLR - Jackson St & 8 St,60.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
471,4 St & Grand St,9 St HBLR - Jackson St & 8 St,12.0,4 St & Grand St,40.742268376059016,-74.03508320196188,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
472,6 St & Grand St,9 St HBLR - Jackson St & 8 St,14.0,6 St & Grand St,40.74437858646239,-74.03447839868532,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
473,7 St & Monroe St,9 St HBLR - Jackson St & 8 St,20.0,7 St & Monroe St,40.74642493639741,-74.0380286862046,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
474,8 St & Washington St,9 St HBLR - Jackson St & 8 St,67.0,8 St & Washington St,40.74598271979199,-74.02816823278691,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
475,Adams St & 11 St,9 St HBLR - Jackson St & 8 St,12.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
476,Adams St & 2 St,9 St HBLR - Jackson St & 8 St,29.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
477,Bergen Ave & Sip Ave,9 St HBLR - Jackson St & 8 St,1.0,Bergen Ave & Sip Ave,40.73104361248367,-74.06443169597715,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
478,Bloomfield St & 15 St,9 St HBLR - Jackson St & 8 St,38.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
479,Brunswick & 6th,9 St HBLR - Jackson St & 8 St,3.0,Brunswick & 6th,40.72602894617706,-74.0503929030257,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
480,Christ Hospital,9 St HBLR - Jackson St & 8 St,1.0,Christ Hospital,40.73478751985362,-74.0504451350773,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
481,Church Sq Park - 5 St & Park Ave,9 St HBLR - Jackson St & 8 St,55.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
482,City Hall,9 St HBLR - Jackson St & 8 St,3.0,City Hall,40.717730294069206,-74.04387749609651,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
483,City Hall - Washington St & 1 St,9 St HBLR - Jackson St & 8 St,80.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
484,Clinton St & 7 St,9 St HBLR - Jackson St & 8 St,13.0,Clinton St & 7 St,40.7454153433474,-74.03333382214838,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
485,Clinton St & Newark St,9 St HBLR - Jackson St & 8 St,16.0,Clinton St & Newark St,40.73744627151288,-74.03570246500215,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
486,Columbus Dr at Exchange Pl,9 St HBLR - Jackson St & 8 St,3.0,Columbus Dr at Exchange Pl,40.71687448913104,-74.03282962516803,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
487,Columbus Drive,9 St HBLR - Jackson St & 8 St,1.0,Columbus Drive,40.718414308152724,-74.03889053483775,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
488,Columbus Park - Clinton St & 9 St,9 St HBLR - Jackson St & 8 St,49.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
489,Grand St,9 St HBLR - Jackson St & 8 St,1.0,Grand St,40.71515821580811,-74.03768259947958,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
490,Grand St & 14 St,9 St HBLR - Jackson St & 8 St,66.0,Grand St & 14 St,40.7540790923323,-74.03159436971573,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
491,Grove St PATH,9 St HBLR - Jackson St & 8 St,1.0,Grove St PATH,40.71960099717589,-74.04314261412735,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
492,Harborside,9 St HBLR - Jackson St & 8 St,1.0,Harborside,40.719258962545155,-74.03423038123101,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
493,Heights Elevator,9 St HBLR - Jackson St & 8 St,3.0,Heights Elevator,40.74873175053401,-74.04046738441166,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
494,Hoboken Ave at Monmouth St,9 St HBLR - Jackson St & 8 St,10.0,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
495,Hoboken Terminal - Hudson St & Hudson Pl,9 St HBLR - Jackson St & 8 St,82.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
496,Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,164.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
497,Hudson St & 4 St,9 St HBLR - Jackson St & 8 St,63.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
498,Lafayette Park,9 St HBLR - Jackson St & 8 St,1.0,Lafayette Park,40.71347729768909,-74.06284897649236,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
499,Leonard Gordon Park,9 St HBLR - Jackson St & 8 St,1.0,Leonard Gordon Park,40.74589833735995,-74.05724263562814,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
500,Madison St & 1 St,9 St HBLR - Jackson St & 8 St,14.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
501,Madison St & 10 St,9 St HBLR - Jackson St & 8 St,26.0,Madison St & 10 St,40.74996974427502,-74.03586588196806,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
502,Mama Johnson Field - 4 St & Jackson St,9 St HBLR - Jackson St & 8 St,8.0,Mama Johnson Field - 4 St & Jackson St,40.74313645259126,-74.04004906146669,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
503,Manila & 1st,9 St HBLR - Jackson St & 8 St,1.0,Manila & 1st,40.72165505394273,-74.04288439126627,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
504,Marin Light Rail,9 St HBLR - Jackson St & 8 St,1.0,Marin Light Rail,40.714585169920014,-74.04281584524314,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
505,Marshall St & 2 St,9 St HBLR - Jackson St & 8 St,11.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
506,Monmouth and 6th,9 St HBLR - Jackson St & 8 St,1.0,Monmouth and 6th,40.725665114944135,-74.04880399651331,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
507,Montgomery St,9 St HBLR - Jackson St & 8 St,1.0,Montgomery St,40.71942260191589,-74.05099546395327,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
508,Newport PATH,9 St HBLR - Jackson St & 8 St,19.0,Newport PATH,40.727220293617044,-74.03375238731287,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
509,Newport Pkwy,9 St HBLR - Jackson St & 8 St,15.0,Newport Pkwy,40.72874290486994,-74.03211046211277,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
510,Paulus Hook,9 St HBLR - Jackson St & 8 St,1.0,Paulus Hook,40.714145417895736,-74.03355037847584,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
511,Pershing Field,9 St HBLR - Jackson St & 8 St,1.0,Pershing Field,40.742657183344456,-74.05181096657569,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
512,Riverview Park,9 St HBLR - Jackson St & 8 St,6.0,Riverview Park,40.744459053317044,-74.04391302290752,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
513,South Waterfront Walkway - Sinatra Dr & 1 St,9 St HBLR - Jackson St & 8 St,91.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
514,Southwest Park - Jackson St & Observer Hwy,9 St HBLR - Jackson St & 8 St,29.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
515,Stevens - River Ter & 6 St,9 St HBLR - Jackson St & 8 St,48.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
516,Van Vorst Park,9 St HBLR - Jackson St & 8 St,3.0,Van Vorst Park,40.718478880955466,-74.0477327437289,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
517,Washington St,9 St HBLR - Jackson St & 8 St,3.0,Washington St,40.724291891746596,-74.03548133892006,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
518,Willow Ave & 12 St,9 St HBLR - Jackson St & 8 St,29.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
519,11 St & Washington St,Adams St & 11 St,18.0,11 St & Washington St,40.749990333032464,-74.02718736140429,Adams St & 11 St,40.75086734758054,-74.03356182037257
520,12 St & Sinatra Dr N,Adams St & 11 St,21.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,Adams St & 11 St,40.75086734758054,-74.03356182037257
521,14 St Ferry - 14 St & Shipyard Ln,Adams St & 11 St,36.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,Adams St & 11 St,40.75086734758054,-74.03356182037257
522,4 St & Grand St,Adams St & 11 St,14.0,4 St & Grand St,40.742268376059016,-74.03508320196188,Adams St & 11 St,40.75086734758054,-74.03356182037257
523,5 Corners Library,Adams St & 11 St,1.0,5 Corners Library,40.73497416679167,-74.05952595831847,Adams St & 11 St,40.75086734758054,-74.03356182037257
524,6 St & Grand St,Adams St & 11 St,14.0,6 St & Grand St,40.74437858646239,-74.03447839868532,Adams St & 11 St,40.75086734758054,-74.03356182037257
525,7 St & Monroe St,Adams St & 11 St,10.0,7 St & Monroe St,40.74642493639741,-74.0380286862046,Adams St & 11 St,40.75086734758054,-74.03356182037257
526,8 St & Washington St,Adams St & 11 St,31.0,8 St & Washington St,40.74598271979199,-74.02816823278691,Adams St & 11 St,40.75086734758054,-74.03356182037257
527,9 St HBLR - Jackson St & 8 St,Adams St & 11 St,20.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,Adams St & 11 St,40.75086734758054,-74.03356182037257
528,Adams St & 2 St,Adams St & 11 St,9.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,Adams St & 11 St,40.75086734758054,-74.03356182037257
529,Bloomfield St & 15 St,Adams St & 11 St,5.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,Adams St & 11 St,40.75086734758054,-74.03356182037257
530,Brunswick St,Adams St & 11 St,3.0,Brunswick St,40.72414786663121,-74.05066483953951,Adams St & 11 St,40.75086734758054,-74.03356182037257
531,Christ Hospital,Adams St & 11 St,1.0,Christ Hospital,40.73478751985362,-74.0504451350773,Adams St & 11 St,40.75086734758054,-74.03356182037257
532,Church Sq Park - 5 St & Park Ave,Adams St & 11 St,40.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,Adams St & 11 St,40.75086734758054,-74.03356182037257
533,City Hall - Washington St & 1 St,Adams St & 11 St,42.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,Adams St & 11 St,40.75086734758054,-74.03356182037257
534,Clinton St & 7 St,Adams St & 11 St,9.0,Clinton St & 7 St,40.7454153433474,-74.03333382214838,Adams St & 11 St,40.75086734758054,-74.03356182037257
535,Clinton St & Newark St,Adams St & 11 St,13.0,Clinton St & Newark St,40.73744627151288,-74.03570246500215,Adams St & 11 St,40.75086734758054,-74.03356182037257
536,Columbus Dr at Exchange Pl,Adams St & 11 St,1.0,Columbus Dr at Exchange Pl,40.71687448913104,-74.03282962516803,Adams St & 11 St,40.75086734758054,-74.03356182037257
537,Columbus Park - Clinton St & 9 St,Adams St & 11 St,9.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,Adams St & 11 St,40.75086734758054,-74.03356182037257
